ID,time,lat,lng,weight_KG,last_pickup,full,empty
174,12:00,43.925503,-78.843583,75,6,1,0
175,12:00,43.886824,-78.917994,75,6,1,0
176,12:00,43.911108,-78.835492,75,6,1,0
177,12:00,43.906372,-78.832959,75,6,1,0
178,12:00,43.893778,-78.892316,75,7,1,0
179,12:00,43.907538,-78.895861,75,7,1,0
180,12:00,43.882888,-78.822628,75,7,1,0
181,12:00,43.886928,-78.823645,75,6,1,0
182,12:00,43.912398,-78.793212,75,6,1,0
183,12:00,43.891454,-78.901679,75,6,1,0
184,12:00,43.892683,-78.886989,75,5,1,0
185,12:00,43.925724,-78.784592,75,7,1,0
186,12:00,43.926672,-78.915011,75,6,1,0
187,12:00,43.892616,-78.813022,75,6,1,0
188,12:00,43.898691,-78.903496,75,5,1,0
189,12:00,43.892015,-78.856348,75,5,1,0
190,12:00,43.908205,-78.871161,75,6,1,0
191,12:00,43.911231,-78.851385,75,6,1,0
192,12:00,43.911957,-78.871208,75,7,1,0
193,12:00,43.916668,-78.894955,75,6,1,0
194,12:00,43.918892,-78.886274,75,7,1,0
195,12:00,43.917399,-78.804266,75,6,1,0
196,12:00,43.898654,-78.902333,75,5,1,0
197,12:00,43.904715,-78.816817,75,7,1,0
198,12:00,43.896877,-78.823766,75,7,1,0
199,12:00,43.891462,-78.897513,75,7,1,0
200,12:00,43.928809,-78.801731,75,7,1,0
201,12:00,43.893905,-78.855203,75,6,1,0
202,12:00,43.893089,-78.882695,75,6,1,0
203,12:00,43.917512,-78.865183,75,7,1,0
204,12:00,43.911409,-78.888621,75,7,1,0
205,12:00,43.911008,-78.89868,75,7,1,0
206,12:00,43.903084,-78.89378,75,6,1,0
207,12:00,43.903555,-78.806841,75,6,1,0
208,12:00,43.905804,-78.874913,75,6,1,0
209,12:00,43.918932,-78.898817,75,7,1,0
210,12:00,43.907532,-78.783054,75,6,1,0
211,12:00,43.902236,-78.818022,75,5,1,0
212,12:00,43.886335,-78.80844,75,6,1,0
213,12:00,43.894625,-78.881618,75,6,1,0
214,12:00,43.897392,-78.842621,75,6,1,0
215,12:00,43.904833,-78.791046,75,5,1,0
216,12:00,43.917609,-78.896759,75,7,1,0
217,12:00,43.908572,-78.811809,75,6,1,0
218,12:00,43.896795,-78.816031,75,6,1,0
219,12:00,43.882208,-78.776066,75,6,1,0
220,12:00,43.923254,-78.852284,75,6,1,0
221,12:00,43.91824,-78.82752,75,7,1,0
222,12:00,43.918878,-78.893045,75,6,1,0
223,12:00,43.904327,-78.841888,75,6,1,0
224,12:00,43.913024,-78.772177,75,5,1,0
225,12:00,43.913883,-78.862295,75,6,1,0
226,12:00,43.887904,-78.888002,75,5,1,0
227,12:00,43.926463,-78.784647,75,6,1,0
228,12:00,43.903852,-78.876703,75,6,1,0
229,12:00,43.884281,-78.838096,75,6,1,0
230,12:00,43.918847,-78.88532,75,6,1,0
231,12:00,43.881114,-78.787535,75,6,1,0
232,12:00,43.90587,-78.904336,75,6,1,0
233,12:00,43.884213,-78.868287,75,5,1,0
234,12:00,43.927121,-78.78616,75,6,1,0
235,12:00,43.897666,-78.815589,75,6,1,0
236,12:00,43.906001,-78.803182,75,6,1,0
237,12:00,43.903213,-78.795083,75,5,1,0
238,12:00,43.918127,-78.871792,75,6,1,0
239,12:00,43.883285,-78.835211,75,7,1,0
240,12:00,43.918833,-78.783481,75,7,1,0
241,12:00,43.895234,-78.863672,75,5,1,0
242,12:00,43.894302,-78.916584,75,6,1,0
243,12:00,43.928712,-78.885537,75,5,1,0
244,12:00,43.908982,-78.803316,75,6,1,0
245,12:00,43.922074,-78.833424,75,5,1,0
246,12:00,43.906065,-78.782753,75,6,1,0
247,12:00,43.89767,-78.778106,75,7,1,0
248,12:00,43.902248,-78.862467,75,7,1,0
249,12:00,43.916125,-78.803924,75,6,1,0
250,12:00,43.914936,-78.908737,75,5,1,0
251,12:00,43.894064,-78.842124,75,6,1,0
252,12:00,43.901521,-78.842371,75,6,1,0
253,12:00,43.881533,-78.887113,75,7,1,0
254,12:00,43.916299,-78.876838,75,6,1,0
255,12:00,43.901724,-78.843024,75,6,1,0
256,12:00,43.908776,-78.875886,75,7,1,0
257,12:00,43.907367,-78.87282,75,6,1,0
258,12:00,43.902004,-78.84729,75,6,1,0
259,12:00,43.884868,-78.867702,75,6,1,0
260,12:00,43.883397,-78.878185,75,5,1,0
261,12:00,43.92684,-78.85335,75,5,1,0
262,12:00,43.904359,-78.771474,75,6,1,0
263,12:00,43.885354,-78.863571,75,5,1,0
264,12:00,43.88229,-78.915789,75,5,1,0
265,12:00,43.914129,-78.851248,75,6,1,0
266,12:00,43.912385,-78.896035,75,7,1,0
267,12:00,43.927528,-78.787398,75,7,1,0
268,12:00,43.923457,-78.82108,75,6,1,0
269,12:00,43.892715,-78.784591,75,7,1,0
270,12:00,43.906614,-78.822434,75,7,1,0
271,12:00,43.914341,-78.896163,75,6,1,0
272,12:00,43.918969,-78.825127,75,6,1,0
273,12:00,43.917639,-78.912542,75,7,1,0
274,12:00,43.916833,-78.873123,75,6,1,0
275,12:00,43.902419,-78.842179,75,6,1,0
276,12:00,43.91484,-78.877914,75,6,1,0
277,12:00,43.89343,-78.784091,75,6,1,0
278,12:00,43.885337,-78.781461,75,5,1,0
279,12:00,43.892275,-78.876255,75,6,1,0
280,12:00,43.905771,-78.884859,75,6,1,0
281,12:00,43.913314,-78.798555,75,6,1,0
282,12:00,43.894388,-78.806527,75,5,1,0
283,12:00,43.88899,-78.893138,75,7,1,0
284,12:00,43.916603,-78.877769,75,6,1,0
285,12:00,43.881927,-78.827691,75,6,1,0
286,12:00,43.911657,-78.817902,75,7,1,0
287,12:00,43.887213,-78.873436,75,6,1,0
288,12:00,43.901166,-78.862776,75,7,1,0
289,12:00,43.914866,-78.785168,75,6,1,0
290,12:00,43.916098,-78.844404,75,6,1,0
291,12:00,43.927167,-78.815402,75,5,1,0
292,12:00,43.893257,-78.895961,75,6,1,0
293,12:00,43.917746,-78.807954,75,6,1,0
294,12:00,43.898259,-78.843097,75,6,1,0
295,12:00,43.915799,-78.798247,75,7,1,0
296,12:00,43.918207,-78.826727,75,6,1,0
297,12:00,43.907608,-78.818331,75,7,1,0
298,12:00,43.891496,-78.868777,75,6,1,0
299,12:00,43.882875,-78.785706,75,7,1,0
300,12:00,43.912342,-78.901743,75,6,1,0
301,12:00,43.894657,-78.904237,75,6,1,0
302,12:00,43.90212,-78.861306,75,5,1,0
303,12:00,43.915816,-78.792996,75,7,1,0
304,12:00,43.917234,-78.893767,75,6,1,0
305,12:00,43.89799,-78.866444,75,6,1,0
306,12:00,43.912089,-78.795904,75,6,1,0
307,12:00,43.881203,-78.831669,75,6,1,0
308,12:00,43.913574,-78.831135,75,6,1,0
309,12:00,43.924992,-78.827655,75,6,1,0
310,12:00,43.892535,-78.831787,75,7,1,0
311,12:00,43.911804,-78.811547,75,5,1,0
312,12:00,43.914596,-78.79149,75,7,1,0
313,12:00,43.898243,-78.898626,75,5,1,0
314,12:00,43.922625,-78.867456,75,7,1,0
315,12:00,43.916512,-78.82455,75,6,1,0
316,12:00,43.912363,-78.893396,75,7,1,0
317,12:00,43.912179,-78.856128,75,6,1,0
318,12:00,43.886365,-78.885474,75,6,1,0
319,12:00,43.925338,-78.843624,75,5,1,0
320,12:00,43.913833,-78.844007,75,6,1,0
321,12:00,43.91497,-78.796938,75,7,1,0
322,12:00,43.881919,-78.78256,75,7,1,0
323,12:00,43.891578,-78.864391,75,6,1,0
324,12:00,43.924883,-78.885411,75,5,1,0
325,12:00,43.911484,-78.874999,75,6,1,0
326,12:00,43.924904,-78.803248,75,7,1,0
327,12:00,43.905755,-78.894641,75,6,1,0
328,12:00,43.905101,-78.843322,75,7,1,0
329,12:00,43.902055,-78.793931,75,5,1,0
330,12:00,43.918,-78.804848,75,5,1,0
331,12:00,43.917544,-78.793715,75,6,1,0
332,12:00,43.921322,-78.892673,75,5,1,0
333,12:00,43.912364,-78.874989,75,6,1,0
334,12:00,43.881328,-78.855072,75,7,1,0
335,12:00,43.882662,-78.816906,75,6,1,0
336,12:00,43.904222,-78.771246,75,5,1,0
337,12:00,43.897677,-78.903179,75,6,1,0
338,12:00,43.904601,-78.871027,75,7,1,0
339,12:00,43.901456,-78.842966,75,6,1,0
340,12:00,43.885198,-78.825794,75,7,1,0
341,12:00,43.916847,-78.916024,75,6,1,0
342,12:00,43.928266,-78.795564,75,5,1,0
343,12:00,43.927322,-78.872443,75,7,1,0
344,12:00,43.897938,-78.856398,75,6,1,0
345,12:00,43.922339,-78.81224,75,5,1,0
346,12:00,43.896652,-78.796911,75,6,1,0
347,12:00,43.883967,-78.901667,75,6,1,0
348,12:00,43.89852,-78.854705,75,7,1,0
349,12:00,43.881731,-78.806696,75,6,1,0
350,12:00,43.917047,-78.814198,75,5,1,0
351,12:00,43.925857,-78.894713,75,6,1,0
352,12:00,43.922836,-78.831423,75,5,1,0
353,12:00,43.91151,-78.903419,75,6,1,0
354,12:00,43.896582,-78.771046,75,6,1,0
355,12:00,43.891422,-78.823811,75,6,1,0
356,12:00,43.912357,-78.826781,75,6,1,0
357,12:00,43.884487,-78.807438,75,6,1,0
358,12:00,43.92159,-78.877823,75,6,1,0
359,12:00,43.908293,-78.783142,75,6,1,0
360,12:00,43.895744,-78.818097,75,6,1,0
361,12:00,43.897487,-78.901151,75,7,1,0
362,12:00,43.892577,-78.902596,75,6,1,0
363,12:00,43.916662,-78.882166,75,6,1,0
364,12:00,43.923418,-78.882797,75,7,1,0
365,12:00,43.896981,-78.822334,75,6,1,0
366,12:00,43.902545,-78.817939,75,5,1,0
367,12:00,43.903483,-78.794619,75,6,1,0
368,12:00,43.925117,-78.882028,75,7,1,0
369,12:00,43.906395,-78.788877,75,5,1,0
370,12:00,43.905483,-78.872015,75,6,1,0
371,12:00,43.908942,-78.833657,75,6,1,0
372,12:00,43.915406,-78.802696,75,5,1,0
373,12:00,43.911617,-78.783053,75,6,1,0
374,12:00,43.886018,-78.781617,75,6,1,0
375,12:00,43.908776,-78.808732,75,5,1,0
376,12:00,43.9217,-78.892646,75,6,1,0
377,12:00,43.886706,-78.862155,75,5,1,0
378,12:00,43.895107,-78.878299,75,6,1,0
379,12:00,43.903533,-78.864091,75,7,1,0
380,12:00,43.897929,-78.895874,75,6,1,0
381,12:00,43.898429,-78.904513,75,7,1,0
382,12:00,43.885419,-78.817885,75,7,1,0
383,12:00,43.927463,-78.852998,75,7,1,0
384,12:00,43.924119,-78.91304,75,6,1,0
385,12:00,43.89269,-78.892684,75,7,1,0
386,12:00,43.913988,-78.868488,75,6,1,0
387,12:00,43.922758,-78.90414,75,7,1,0
388,12:00,43.91651,-78.821421,75,6,1,0
389,12:00,43.927129,-78.785753,75,6,1,0
390,12:00,43.905551,-78.804147,75,5,1,0
391,12:00,43.92438,-78.898591,75,6,1,0
392,12:00,43.927436,-78.833663,75,6,1,0
393,12:00,43.907762,-78.863132,75,5,1,0
394,12:00,43.907797,-78.904021,75,6,1,0
395,12:00,43.895043,-78.81365,75,6,1,0
396,12:00,43.883382,-78.833046,75,6,1,0
397,12:00,43.893394,-78.872099,75,7,1,0
398,12:00,43.907571,-78.842008,75,6,1,0
399,12:00,43.912576,-78.803549,75,6,1,0
400,12:00,43.927774,-78.891329,75,6,1,0
401,12:00,43.901816,-78.797854,75,5,1,0
402,12:00,43.898382,-78.814306,75,7,1,0
403,12:00,43.927338,-78.85423,75,7,1,0
404,12:00,43.903188,-78.787502,75,6,1,0
405,12:00,43.894301,-78.913301,75,6,1,0
406,12:00,43.892333,-78.833679,75,7,1,0
407,12:00,43.921076,-78.874036,75,6,1,0
408,12:00,43.906086,-78.793914,75,5,1,0
409,12:00,43.908309,-78.843775,75,6,1,0
410,12:00,43.896077,-78.787125,75,7,1,0
411,12:00,43.882272,-78.893717,75,6,1,0
412,12:00,43.902671,-78.84651,75,6,1,0
413,12:00,43.894675,-78.817306,75,5,1,0
414,12:00,43.888023,-78.823302,75,6,1,0
415,12:00,43.892584,-78.865213,75,6,1,0
416,12:00,43.891568,-78.772666,75,7,1,0
417,12:00,43.928037,-78.803813,75,6,1,0
418,12:00,43.912262,-78.906051,75,6,1,0
419,12:00,43.886254,-78.80543,75,5,1,0
420,12:00,43.902412,-78.906728,75,6,1,0
421,12:00,43.892173,-78.837341,75,5,1,0
422,12:00,43.901881,-78.863478,75,5,1,0
423,12:00,43.918628,-78.858679,75,7,1,0
424,12:00,43.908424,-78.85423,75,5,1,0
425,12:00,43.882176,-78.831043,75,7,1,0
426,12:00,43.90667,-78.915412,75,6,1,0
427,12:00,43.917076,-78.788781,75,5,1,0
428,12:00,43.923857,-78.788274,75,6,1,0
429,12:00,43.894836,-78.831458,75,6,1,0
430,12:00,43.911568,-78.81349,75,6,1,0
431,12:00,43.89477,-78.844463,75,6,1,0
432,12:00,43.894225,-78.88271,75,7,1,0
433,12:00,43.884642,-78.85373,75,6,1,0
434,12:00,43.883714,-78.785486,75,6,1,0
435,12:00,43.89769,-78.907548,75,5,1,0
436,12:00,43.914077,-78.846417,75,7,1,0
437,12:00,43.91491,-78.806205,75,6,1,0
438,12:00,43.903358,-78.878166,75,6,1,0
439,12:00,43.91559,-78.884712,75,5,1,0
440,12:00,43.915732,-78.794525,75,7,1,0
441,12:00,43.916934,-78.912407,75,6,1,0
442,12:00,43.915509,-78.86275,75,6,1,0
443,12:00,43.893532,-78.838215,75,5,1,0
444,12:00,43.891812,-78.837973,75,7,1,0
445,12:00,43.894929,-78.772006,75,7,1,0
446,12:00,43.915892,-78.776793,75,6,1,0
447,12:00,43.908557,-78.794834,75,6,1,0
448,12:00,43.927076,-78.805398,75,6,1,0
449,12:00,43.911285,-78.814099,75,7,1,0
450,12:00,43.891073,-78.833413,75,7,1,0
451,12:00,43.91539,-78.831383,75,6,1,0
452,12:00,43.913171,-78.802917,75,6,1,0
453,12:00,43.891493,-78.784587,75,6,1,0
454,12:00,43.896229,-78.823236,75,6,1,0
455,12:00,43.907013,-78.903169,75,6,1,0
456,12:00,43.907212,-78.804997,75,6,1,0
457,12:00,43.904996,-78.876274,75,5,1,0
458,12:00,43.906358,-78.885982,75,6,1,0
459,12:00,43.918097,-78.808385,75,6,1,0
460,12:00,43.917244,-78.887896,75,5,1,0
461,12:00,43.893676,-78.868249,75,5,1,0
462,12:00,43.89615,-78.793019,75,6,1,0
463,12:00,43.902517,-78.883234,75,6,1,0
464,12:00,43.913838,-78.801161,75,6,1,0
465,12:00,43.91701,-78.823815,75,7,1,0
466,12:00,43.914238,-78.897265,75,7,1,0
467,12:00,43.907363,-78.884844,75,6,1,0
468,12:00,43.902813,-78.913011,75,6,1,0
469,12:00,43.883134,-78.864621,75,5,1,0
470,12:00,43.913108,-78.837419,75,5,1,0
471,12:00,43.926934,-78.776188,75,6,1,0
472,12:00,43.915764,-78.845787,75,6,1,0
473,12:00,43.921836,-78.781942,75,5,1,0
474,12:00,43.915913,-78.807855,75,5,1,0
475,12:00,43.916116,-78.781955,75,6,1,0
476,12:00,43.888126,-78.861758,75,6,1,0
477,12:00,43.898993,-78.83765,75,7,1,0
478,12:00,43.911792,-78.813741,75,7,1,0
479,12:00,43.92106,-78.782159,75,7,1,0
480,12:00,43.898369,-78.876359,75,6,1,0
481,12:00,43.895211,-78.775402,75,7,1,0
482,12:00,43.897552,-78.795358,75,5,1,0
483,12:00,43.894288,-78.786442,75,6,1,0
484,12:00,43.928934,-78.772339,75,6,1,0
485,12:00,43.928064,-78.79386,75,7,1,0
486,12:00,43.895224,-78.862647,75,5,1,0
487,12:00,43.921313,-78.866848,75,6,1,0
488,12:00,43.914013,-78.842783,75,6,1,0
489,12:00,43.90334,-78.897747,75,6,1,0
490,12:00,43.917502,-78.898602,75,5,1,0
491,12:00,43.917299,-78.788407,75,5,1,0
492,12:00,43.916352,-78.782183,75,6,1,0
493,12:00,43.886301,-78.825825,75,7,1,0
494,12:00,43.882273,-78.787286,75,6,1,0
495,12:00,43.885703,-78.872382,75,5,1,0
496,12:00,43.915632,-78.837924,75,7,1,0
497,12:00,43.894763,-78.895716,75,5,1,0
498,12:00,43.90611,-78.832541,75,6,1,0
499,12:00,43.904192,-78.862286,75,7,1,0
500,12:00,43.897136,-78.833161,75,5,1,0
501,12:00,43.917836,-78.881385,75,7,1,0
502,12:00,43.904767,-78.781641,75,6,1,0
503,12:00,43.917427,-78.794082,75,7,1,0
504,12:00,43.89437,-78.855392,75,6,1,0
505,12:00,43.906744,-78.813117,75,5,1,0
506,12:00,43.898257,-78.807228,75,6,1,0
507,12:00,43.90739,-78.89646,75,5,1,0
508,12:00,43.923372,-78.878749,75,6,1,0
509,12:00,43.915235,-78.845398,75,5,1,0
510,12:00,43.907291,-78.854995,75,6,1,0
511,12:00,43.883034,-78.862893,75,5,1,0
512,12:00,43.911859,-78.905134,75,6,1,0
513,12:00,43.895023,-78.847666,75,5,1,0
514,12:00,43.907431,-78.837639,75,6,1,0
515,12:00,43.914397,-78.881317,75,6,1,0
516,12:00,43.925848,-78.792763,75,6,1,0
517,12:00,43.886238,-78.782968,75,6,1,0
518,12:00,43.892681,-78.848017,75,6,1,0
519,12:00,43.91122,-78.828529,75,6,1,0
520,12:00,43.911004,-78.815085,75,6,1,0
521,12:00,43.907131,-78.905704,75,6,1,0
522,12:00,43.914123,-78.836517,75,6,1,0
523,12:00,43.915122,-78.903573,75,7,1,0
524,12:00,43.896072,-78.823043,75,6,1,0
525,12:00,43.915226,-78.87808,75,7,1,0
526,12:00,43.902316,-78.844367,75,7,1,0
527,12:00,43.924306,-78.862556,75,5,1,0
528,12:00,43.922764,-78.90722,75,7,1,0
529,12:00,43.918902,-78.911615,75,6,1,0
530,12:00,43.892144,-78.806446,75,7,1,0
531,12:00,43.892987,-78.788005,75,5,1,0
532,12:00,43.905801,-78.858132,75,6,1,0
533,12:00,43.895289,-78.858576,75,5,1,0
534,12:00,43.907524,-78.776967,75,7,1,0
535,12:00,43.902389,-78.787536,75,5,1,0
536,12:00,43.927983,-78.802113,75,7,1,0
537,12:00,43.926565,-78.792134,75,6,1,0
538,12:00,43.916868,-78.884101,75,6,1,0
539,12:00,43.884816,-78.846605,75,6,1,0
540,12:00,43.904761,-78.788674,75,5,1,0
541,12:00,43.893362,-78.82752,75,6,1,0
542,12:00,43.924146,-78.872451,75,6,1,0
543,12:00,43.908758,-78.885202,75,5,1,0
544,12:00,43.916479,-78.908227,75,5,1,0
545,12:00,43.903266,-78.851023,75,6,1,0
546,12:00,43.911925,-78.811461,75,6,1,0
547,12:00,43.924701,-78.795614,75,5,1,0
548,12:00,43.905127,-78.835451,75,7,1,0
549,12:00,43.89744,-78.821109,75,6,1,0
550,12:00,43.903534,-78.844945,75,6,1,0
551,12:00,43.897869,-78.788205,75,7,1,0
552,12:00,43.921148,-78.894943,75,7,1,0
553,12:00,43.926888,-78.856302,75,6,1,0
554,12:00,43.897159,-78.824001,75,6,1,0
555,12:00,43.90893,-78.885489,75,7,1,0
556,12:00,43.90359,-78.808842,75,6,1,0
557,12:00,43.92783,-78.831032,75,5,1,0
