ID,time,lat,lng,weight_KG,last_pickup,full,empty
92,12:00,44.026179,-78.726613,75,5,1,0
93,12:00,44.03833,-78.744932,75,5,1,0
94,12:00,44.025597,-78.724783,75,7,1,0
95,12:00,44.042155,-78.715795,75,5,1,0
96,12:00,44.038999,-78.715735,75,6,1,0
97,12:00,44.012806,-78.703247,75,6,1,0
98,12:00,44.024624,-78.733574,75,7,1,0
99,12:00,44.025004,-78.723114,75,6,1,0
100,12:00,44.03679,-78.711096,75,6,1,0
101,12:00,44.001774,-78.737163,75,7,1,0
102,12:00,44.047145,-78.728928,75,7,1,0
103,12:00,44.013369,-78.708712,75,6,1,0
104,12:00,44.035957,-78.712226,75,6,1,0
105,12:00,44.011602,-78.713333,75,5,1,0
106,12:00,44.021948,-78.742329,75,7,1,0
107,12:00,44.043563,-78.704636,75,7,1,0
108,12:00,44.011919,-78.724953,75,6,1,0
109,12:00,44.0456,-78.724393,75,7,1,0
110,12:00,44.026474,-78.746826,75,7,1,0
111,12:00,44.024513,-78.721807,75,7,1,0
112,12:00,44.031844,-78.733579,75,6,1,0
113,12:00,44.018494,-78.716262,75,5,1,0
114,12:00,44.037482,-78.722592,75,6,1,0
115,12:00,44.047769,-78.706622,75,5,1,0
116,12:00,44.007841,-78.718234,75,5,1,0
117,12:00,44.007576,-78.72216,75,7,1,0
118,12:00,44.011111,-78.734659,75,6,1,0
119,12:00,44.042536,-78.727181,75,7,1,0
120,12:00,44.045865,-78.728035,75,6,1,0
121,12:00,44.033039,-78.712622,75,5,1,0
122,12:00,44.027428,-78.715467,75,5,1,0
123,12:00,44.012528,-78.718344,75,5,1,0
124,12:00,44.037711,-78.722076,75,6,1,0
125,12:00,44.03842,-78.744133,75,6,1,0
126,12:00,44.014227,-78.746633,75,5,1,0
127,12:00,44.038237,-78.724404,75,6,1,0
128,12:00,44.007716,-78.706223,75,6,1,0
129,12:00,44.031062,-78.736453,75,6,1,0
130,12:00,44.037412,-78.718873,75,6,1,0
131,12:00,44.027923,-78.723153,75,6,1,0
132,12:00,44.021749,-78.722214,75,6,1,0
133,12:00,44.037674,-78.733447,75,7,1,0
134,12:00,44.014521,-78.717457,75,6,1,0
135,12:00,44.047058,-78.711816,75,6,1,0
136,12:00,44.022959,-78.724406,75,6,1,0
137,12:00,44.034377,-78.706465,75,6,1,0
138,12:00,44.014887,-78.732312,75,6,1,0
139,12:00,44.015808,-78.70516,75,6,1,0
140,12:00,44.0013,-78.705813,75,5,1,0
141,12:00,44.0347,-78.71113,75,5,1,0
142,12:00,44.021881,-78.716926,75,6,1,0
143,12:00,44.025273,-78.724819,75,5,1,0
144,12:00,44.022902,-78.72504,75,5,1,0
145,12:00,44.02265,-78.71351,75,6,1,0
146,12:00,44.035646,-78.718256,75,6,1,0
147,12:00,44.003112,-78.744776,75,6,1,0
148,12:00,44.035453,-78.711691,75,5,1,0
149,12:00,44.002016,-78.71631,75,6,1,0
150,12:00,44.025116,-78.713309,75,6,1,0
151,12:00,44.011594,-78.724195,75,5,1,0
152,12:00,44.023905,-78.721916,75,6,1,0
153,12:00,44.035212,-78.717391,75,6,1,0
154,12:00,44.011858,-78.726772,75,5,1,0
155,12:00,44.016881,-78.714427,75,7,1,0
156,12:00,44.03635,-78.742853,75,7,1,0
157,12:00,44.015187,-78.735105,75,6,1,0
158,12:00,44.03189,-78.716796,75,6,1,0
159,12:00,44.003703,-78.748916,75,5,1,0
160,12:00,44.047715,-78.721851,75,5,1,0
161,12:00,44.034938,-78.746552,75,5,1,0
162,12:00,44.036897,-78.716319,75,7,1,0
163,12:00,44.004025,-78.713661,75,6,1,0
164,12:00,44.027044,-78.733104,75,6,1,0
165,12:00,44.021438,-78.71558,75,7,1,0
166,12:00,44.007643,-78.704214,75,5,1,0
167,12:00,44.021068,-78.713218,75,7,1,0
168,12:00,44.006812,-78.716181,75,5,1,0
169,12:00,44.018693,-78.725247,75,7,1,0
170,12:00,44.018097,-78.732411,75,6,1,0
171,12:00,44.004349,-78.716784,75,7,1,0
172,12:00,44.038436,-78.716786,75,6,1,0
173,12:00,44.041739,-78.711413,75,7,1,0
174,12:00,44.014777,-78.714173,75,6,1,0
175,12:00,44.036264,-78.724475,75,6,1,0
176,12:00,44.026573,-78.708472,75,6,1,0
177,12:00,44.027489,-78.716534,75,7,1,0
178,12:00,44.015892,-78.735286,75,6,1,0
179,12:00,44.015415,-78.744736,75,7,1,0
180,12:00,44.027361,-78.708127,75,6,1,0
181,12:00,44.014956,-78.73247,75,6,1,0
182,12:00,44.008472,-78.718862,75,6,1,0
183,12:00,44.02771,-78.732724,75,6,1,0
184,12:00,44.028891,-78.728472,75,6,1,0
185,12:00,44.022185,-78.737077,75,5,1,0
186,12:00,44.028525,-78.738982,75,6,1,0
187,12:00,44.027264,-78.747763,75,6,1,0
188,12:00,44.013543,-78.705362,75,6,1,0
189,12:00,44.036373,-78.711973,75,5,1,0
190,12:00,44.034336,-78.738503,75,6,1,0
191,12:00,44.046249,-78.722235,75,6,1,0
192,12:00,44.044844,-78.721736,75,6,1,0
193,12:00,44.034348,-78.714527,75,5,1,0
194,12:00,44.02356,-78.742134,75,5,1,0
195,12:00,44.006531,-78.717445,75,5,1,0
196,12:00,44.003947,-78.721162,75,6,1,0
197,12:00,44.004461,-78.744337,75,6,1,0
198,12:00,44.008381,-78.717773,75,6,1,0
199,12:00,44.01697,-78.726222,75,6,1,0
200,12:00,44.01325,-78.746195,75,6,1,0
201,12:00,44.047525,-78.737205,75,7,1,0
202,12:00,44.015521,-78.733884,75,5,1,0
203,12:00,44.022544,-78.725873,75,7,1,0
204,12:00,44.025369,-78.717761,75,5,1,0
205,12:00,44.012251,-78.727063,75,6,1,0
206,12:00,44.018491,-78.713901,75,6,1,0
207,12:00,44.033919,-78.721925,75,7,1,0
208,12:00,44.016292,-78.72265,75,7,1,0
209,12:00,44.032296,-78.725482,75,5,1,0
210,12:00,44.015123,-78.745548,75,7,1,0
211,12:00,44.026376,-78.727687,75,6,1,0
212,12:00,44.046524,-78.733951,75,6,1,0
213,12:00,44.038561,-78.735972,75,5,1,0
214,12:00,44.013297,-78.727691,75,6,1,0
215,12:00,44.028042,-78.744954,75,7,1,0
216,12:00,44.018553,-78.727055,75,6,1,0
217,12:00,44.014429,-78.716426,75,5,1,0
218,12:00,44.031917,-78.708078,75,5,1,0
219,12:00,44.035876,-78.711214,75,7,1,0
220,12:00,44.014847,-78.733813,75,5,1,0
221,12:00,44.015262,-78.747722,75,5,1,0
222,12:00,44.042455,-78.735331,75,7,1,0
223,12:00,44.016885,-78.716562,75,5,1,0
224,12:00,44.02478,-78.703574,75,6,1,0
225,12:00,44.0053,-78.732345,75,6,1,0
226,12:00,44.003173,-78.726735,75,6,1,0
227,12:00,44.035636,-78.708707,75,7,1,0
228,12:00,44.016828,-78.731827,75,7,1,0
229,12:00,44.036958,-78.717272,75,6,1,0
230,12:00,44.026188,-78.712901,75,6,1,0
231,12:00,44.002107,-78.726994,75,6,1,0
232,12:00,44.038504,-78.733516,75,6,1,0
233,12:00,44.046321,-78.723517,75,6,1,0
234,12:00,44.027962,-78.70416,75,5,1,0
235,12:00,44.025694,-78.728333,75,7,1,0
236,12:00,44.015869,-78.706626,75,6,1,0
237,12:00,44.001902,-78.744953,75,5,1,0
238,12:00,44.022336,-78.734173,75,6,1,0
239,12:00,44.038873,-78.713986,75,5,1,0
240,12:00,44.028444,-78.704502,75,5,1,0
241,12:00,44.015994,-78.72835,75,5,1,0
242,12:00,44.047067,-78.733043,75,6,1,0
243,12:00,44.017877,-78.717957,75,6,1,0
244,12:00,44.03815,-78.703425,75,5,1,0
245,12:00,44.022327,-78.71245,75,6,1,0
246,12:00,44.012351,-78.744063,75,5,1,0
247,12:00,44.032883,-78.726246,75,6,1,0
248,12:00,44.041082,-78.714192,75,6,1,0
249,12:00,44.045954,-78.736715,75,5,1,0
250,12:00,44.022359,-78.718174,75,6,1,0
251,12:00,44.042496,-78.714676,75,6,1,0
252,12:00,44.04485,-78.734971,75,6,1,0
253,12:00,44.038665,-78.72479,75,6,1,0
254,12:00,44.035323,-78.737676,75,5,1,0
255,12:00,44.037597,-78.713192,75,7,1,0
256,12:00,44.006182,-78.736014,75,5,1,0
257,12:00,44.021412,-78.731287,75,6,1,0
258,12:00,44.018365,-78.706076,75,6,1,0
259,12:00,44.041795,-78.73476,75,6,1,0
260,12:00,44.002501,-78.724387,75,6,1,0
261,12:00,44.016212,-78.735598,75,7,1,0
262,12:00,44.046896,-78.738286,75,7,1,0
263,12:00,44.036648,-78.723129,75,6,1,0
264,12:00,44.022249,-78.722561,75,5,1,0
265,12:00,44.024712,-78.711305,75,5,1,0
266,12:00,44.021406,-78.715383,75,6,1,0
267,12:00,44.022415,-78.702792,75,6,1,0
268,12:00,44.006087,-78.704262,75,6,1,0
269,12:00,44.015118,-78.715224,75,6,1,0
270,12:00,44.041727,-78.742921,75,7,1,0
271,12:00,44.034584,-78.744382,75,5,1,0
272,12:00,44.007125,-78.734781,75,6,1,0
273,12:00,44.044252,-78.748297,75,6,1,0
274,12:00,44.027558,-78.736685,75,6,1,0
275,12:00,44.025171,-78.706118,75,5,1,0
276,12:00,44.016839,-78.714159,75,5,1,0
277,12:00,44.034339,-78.715111,75,6,1,0
278,12:00,44.033008,-78.701706,75,6,1,0
279,12:00,44.005382,-78.722038,75,6,1,0
280,12:00,44.014941,-78.721459,75,6,1,0
281,12:00,44.023006,-78.726171,75,5,1,0
282,12:00,44.036955,-78.705609,75,7,1,0
283,12:00,44.03217,-78.726138,75,5,1,0
284,12:00,44.038519,-78.706674,75,6,1,0
285,12:00,44.014836,-78.726638,75,6,1,0
286,12:00,44.01181,-78.732604,75,6,1,0
287,12:00,44.028102,-78.738768,75,6,1,0
288,12:00,44.03174,-78.714627,75,7,1,0
289,12:00,44.032228,-78.748635,75,6,1,0
290,12:00,44.03554,-78.741667,75,6,1,0
291,12:00,44.04898,-78.718506,75,7,1,0
292,12:00,44.017805,-78.71137,75,6,1,0
293,12:00,44.031825,-78.732272,75,5,1,0
294,12:00,44.037849,-78.704736,75,7,1,0
295,12:00,44.026532,-78.743462,75,6,1,0
296,12:00,44.032893,-78.714828,75,5,1,0
297,12:00,44.035516,-78.715437,75,6,1,0
298,12:00,44.013252,-78.736379,75,6,1,0
299,12:00,44.045829,-78.738411,75,6,1,0
300,12:00,44.001063,-78.722268,75,7,1,0
301,12:00,44.038308,-78.74367,75,6,1,0
302,12:00,44.01355,-78.715347,75,6,1,0
303,12:00,44.045582,-78.71411,75,7,1,0
304,12:00,44.033421,-78.738065,75,5,1,0
305,12:00,44.012017,-78.748759,75,6,1,0
306,12:00,44.033196,-78.717643,75,5,1,0
307,12:00,44.028697,-78.722296,75,6,1,0
308,12:00,44.012811,-78.734127,75,7,1,0
309,12:00,44.032994,-78.721294,75,5,1,0
310,12:00,44.018468,-78.737467,75,5,1,0
311,12:00,44.012643,-78.718648,75,5,1,0
312,12:00,44.03865,-78.722615,75,6,1,0
313,12:00,44.036606,-78.725743,75,6,1,0
314,12:00,44.023381,-78.748198,75,5,1,0
315,12:00,44.034906,-78.718507,75,5,1,0
316,12:00,44.028772,-78.713474,75,6,1,0
317,12:00,44.026746,-78.721142,75,7,1,0
318,12:00,44.015753,-78.748085,75,6,1,0
319,12:00,44.025046,-78.745394,75,7,1,0
320,12:00,44.028446,-78.715843,75,5,1,0
321,12:00,44.01789,-78.733646,75,5,1,0
322,12:00,44.004275,-78.716411,75,5,1,0
323,12:00,44.011202,-78.726924,75,6,1,0
324,12:00,44.011974,-78.71474,75,6,1,0
325,12:00,44.038228,-78.714648,75,5,1,0
326,12:00,44.033373,-78.706339,75,5,1,0
327,12:00,44.013581,-78.726003,75,6,1,0
328,12:00,44.017144,-78.703967,75,5,1,0
329,12:00,44.038917,-78.726519,75,6,1,0
330,12:00,44.027138,-78.725431,75,5,1,0
331,12:00,44.023626,-78.728592,75,7,1,0
332,12:00,44.023047,-78.73399,75,6,1,0
333,12:00,44.018698,-78.714496,75,6,1,0
334,12:00,44.042979,-78.735916,75,5,1,0
335,12:00,44.012971,-78.731028,75,6,1,0
336,12:00,44.034757,-78.711079,75,5,1,0
337,12:00,44.038005,-78.743617,75,6,1,0
338,12:00,44.018148,-78.718217,75,6,1,0
339,12:00,44.026046,-78.727542,75,6,1,0
340,12:00,44.031306,-78.746087,75,5,1,0
341,12:00,44.035595,-78.734421,75,5,1,0
342,12:00,44.02784,-78.703112,75,6,1,0
343,12:00,44.045393,-78.738574,75,6,1,0
344,12:00,44.043368,-78.714391,75,7,1,0
345,12:00,44.032601,-78.73378,75,6,1,0
346,12:00,44.015,-78.74161,75,7,1,0
347,12:00,44.023522,-78.735672,75,6,1,0
348,12:00,44.028714,-78.727849,75,7,1,0
349,12:00,44.035092,-78.712843,75,5,1,0
350,12:00,44.004443,-78.748576,75,6,1,0
351,12:00,44.031683,-78.736771,75,6,1,0
352,12:00,44.04573,-78.715574,75,6,1,0
353,12:00,44.037328,-78.742321,75,6,1,0
354,12:00,44.035437,-78.744991,75,7,1,0
355,12:00,44.038919,-78.718397,75,5,1,0
356,12:00,44.025118,-78.732341,75,6,1,0
357,12:00,44.032193,-78.707261,75,6,1,0
358,12:00,44.012923,-78.721527,75,5,1,0
359,12:00,44.018179,-78.715122,75,7,1,0
360,12:00,44.04831,-78.73792,75,5,1,0
361,12:00,44.01783,-78.747464,75,6,1,0
362,12:00,44.024245,-78.708335,75,5,1,0
363,12:00,44.011701,-78.728571,75,6,1,0
364,12:00,44.023288,-78.726077,75,6,1,0
365,12:00,44.016355,-78.715205,75,7,1,0
366,12:00,44.025916,-78.736164,75,5,1,0
367,12:00,44.038833,-78.717925,75,5,1,0
368,12:00,44.035212,-78.702939,75,6,1,0
369,12:00,44.046508,-78.704697,75,6,1,0
370,12:00,44.011034,-78.717429,75,7,1,0
371,12:00,44.044214,-78.733382,75,6,1,0
372,12:00,44.001487,-78.727958,75,6,1,0
373,12:00,44.006544,-78.718632,75,5,1,0
374,12:00,44.046267,-78.735756,75,6,1,0
375,12:00,44.027663,-78.712712,75,6,1,0
376,12:00,44.015923,-78.711516,75,6,1,0
377,12:00,44.034371,-78.706851,75,7,1,0
378,12:00,44.027036,-78.721357,75,6,1,0
379,12:00,44.038266,-78.715198,75,7,1,0
380,12:00,44.018281,-78.70726,75,6,1,0
381,12:00,44.011586,-78.745449,75,6,1,0
382,12:00,44.031545,-78.746298,75,5,1,0
383,12:00,44.00377,-78.747426,75,7,1,0
384,12:00,44.015653,-78.743478,75,5,1,0
385,12:00,44.03764,-78.712227,75,6,1,0
386,12:00,44.048063,-78.721052,75,6,1,0
387,12:00,44.005729,-78.72414,75,5,1,0
388,12:00,44.04769,-78.721495,75,5,1,0
389,12:00,44.001456,-78.728117,75,6,1,0
390,12:00,44.002945,-78.74146,75,6,1,0
391,12:00,44.011467,-78.737865,75,5,1,0
392,12:00,44.005267,-78.724824,75,5,1,0
393,12:00,44.035485,-78.743878,75,5,1,0
394,12:00,44.01103,-78.737448,75,6,1,0
395,12:00,44.025811,-78.71802,75,6,1,0
396,12:00,44.046719,-78.712947,75,7,1,0
397,12:00,44.015378,-78.735545,75,6,1,0
398,12:00,44.034953,-78.723718,75,6,1,0
399,12:00,44.022144,-78.70184,75,5,1,0
400,12:00,44.047381,-78.722948,75,5,1,0
401,12:00,44.042522,-78.708096,75,6,1,0
402,12:00,44.004884,-78.735603,75,5,1,0
403,12:00,44.046828,-78.718371,75,6,1,0
404,12:00,44.022604,-78.746334,75,6,1,0
405,12:00,44.042869,-78.72651,75,6,1,0
406,12:00,44.036521,-78.701824,75,7,1,0
407,12:00,44.036163,-78.718519,75,5,1,0
408,12:00,44.012328,-78.73888,75,6,1,0
409,12:00,44.033556,-78.724343,75,7,1,0
410,12:00,44.037948,-78.726847,75,7,1,0
411,12:00,44.048059,-78.724897,75,6,1,0
412,12:00,44.036732,-78.737366,75,5,1,0
413,12:00,44.025961,-78.735843,75,7,1,0
414,12:00,44.042701,-78.735007,75,5,1,0
415,12:00,44.038055,-78.727258,75,5,1,0
416,12:00,44.026621,-78.735963,75,6,1,0
417,12:00,44.032246,-78.718728,75,6,1,0
418,12:00,44.016961,-78.704532,75,6,1,0
419,12:00,44.002608,-78.732618,75,6,1,0
420,12:00,44.015714,-78.7132,75,6,1,0
421,12:00,44.005142,-78.705756,75,6,1,0
422,12:00,44.0137,-78.722817,75,7,1,0
423,12:00,44.031543,-78.71713,75,7,1,0
424,12:00,44.02708,-78.741592,75,7,1,0
425,12:00,44.033743,-78.727879,75,5,1,0
426,12:00,44.025821,-78.725967,75,6,1,0
427,12:00,44.021284,-78.713028,75,7,1,0
428,12:00,44.014301,-78.704423,75,6,1,0
429,12:00,44.025117,-78.707498,75,6,1,0
430,12:00,44.043192,-78.723253,75,5,1,0
431,12:00,44.026217,-78.724875,75,7,1,0
432,12:00,44.002226,-78.7324,75,5,1,0
433,12:00,44.033239,-78.721622,75,5,1,0
434,12:00,44.021647,-78.712564,75,5,1,0
435,12:00,44.044151,-78.716463,75,7,1,0
436,12:00,44.038613,-78.71508,75,6,1,0
437,12:00,44.022087,-78.726519,75,6,1,0
438,12:00,44.022522,-78.706847,75,6,1,0
439,12:00,44.048319,-78.726134,75,7,1,0
440,12:00,44.025272,-78.735362,75,5,1,0
441,12:00,44.041975,-78.721585,75,7,1,0
442,12:00,44.014797,-78.72859,75,6,1,0
443,12:00,44.001604,-78.738501,75,6,1,0
444,12:00,44.047065,-78.712005,75,6,1,0
445,12:00,44.027799,-78.706668,75,7,1,0
446,12:00,44.023534,-78.738561,75,5,1,0
447,12:00,44.037111,-78.736144,75,6,1,0
448,12:00,44.024532,-78.734518,75,6,1,0
449,12:00,44.013197,-78.727942,75,5,1,0
450,12:00,44.001127,-78.713619,75,7,1,0
451,12:00,44.007137,-78.721752,75,7,1,0
452,12:00,44.041871,-78.708378,75,6,1,0
453,12:00,44.02665,-78.72721,75,5,1,0
454,12:00,44.004325,-78.738768,75,6,1,0
455,12:00,44.023741,-78.727974,75,5,1,0
456,12:00,44.02565,-78.746081,75,6,1,0
457,12:00,44.022907,-78.7244,75,5,1,0
458,12:00,44.022991,-78.741391,75,6,1,0
459,12:00,44.014412,-78.731427,75,6,1,0
460,12:00,44.02783,-78.733853,75,7,1,0
461,12:00,44.013847,-78.748655,75,6,1,0
462,12:00,44.015361,-78.718609,75,5,1,0
463,12:00,44.032524,-78.718043,75,7,1,0
464,12:00,44.02757,-78.747595,75,5,1,0
465,12:00,44.011125,-78.728688,75,6,1,0
466,12:00,44.011661,-78.732981,75,7,1,0
467,12:00,44.011535,-78.711376,75,5,1,0
468,12:00,44.035693,-78.705274,75,6,1,0
469,12:00,44.008328,-78.718779,75,6,1,0
470,12:00,44.03214,-78.70312,75,6,1,0
471,12:00,44.006414,-78.716265,75,6,1,0
472,12:00,44.011245,-78.724802,75,7,1,0
473,12:00,44.027594,-78.742051,75,5,1,0
474,12:00,44.02197,-78.738201,75,6,1,0
475,12:00,44.018339,-78.71534,75,6,1,0
476,12:00,44.02206,-78.712163,75,6,1,0
477,12:00,44.026733,-78.717937,75,7,1,0
478,12:00,44.022357,-78.728688,75,6,1,0
479,12:00,44.045527,-78.742705,75,6,1,0
480,12:00,44.033816,-78.717485,75,5,1,0
481,12:00,44.017805,-78.741156,75,6,1,0
482,12:00,44.033152,-78.718114,75,7,1,0
483,12:00,44.035439,-78.73806,75,7,1,0
484,12:00,44.013281,-78.736767,75,6,1,0
485,12:00,44.031836,-78.714275,75,7,1,0
486,12:00,44.00882,-78.713479,75,6,1,0
487,12:00,44.021144,-78.717371,75,6,1,0
488,12:00,44.031158,-78.726627,75,6,1,0
489,12:00,44.037654,-78.745999,75,6,1,0
490,12:00,44.014962,-78.726932,75,7,1,0
491,12:00,44.027152,-78.747235,75,6,1,0
492,12:00,44.028449,-78.728482,75,7,1,0
493,12:00,44.034728,-78.747331,75,6,1,0
494,12:00,44.014694,-78.74303,75,7,1,0
495,12:00,44.016367,-78.732379,75,5,1,0
496,12:00,44.002473,-78.708391,75,6,1,0
497,12:00,44.003378,-78.705325,75,5,1,0
498,12:00,44.015185,-78.731309,75,5,1,0
499,12:00,44.008865,-78.737528,75,7,1,0
500,12:00,44.02402,-78.742302,75,6,1,0
501,12:00,44.03842,-78.722183,75,5,1,0
502,12:00,44.026549,-78.721585,75,7,1,0
503,12:00,44.03897,-78.748581,75,7,1,0
504,12:00,44.011172,-78.737085,75,7,1,0
505,12:00,44.035086,-78.714409,75,6,1,0
506,12:00,44.0165,-78.708899,75,6,1,0
507,12:00,44.024538,-78.72699,75,7,1,0
508,12:00,44.003563,-78.735233,75,7,1,0
509,12:00,44.048381,-78.708115,75,6,1,0
510,12:00,44.015957,-78.71824,75,7,1,0
511,12:00,44.043219,-78.703291,75,6,1,0
512,12:00,44.034805,-78.718911,75,6,1,0
513,12:00,44.041406,-78.732972,75,6,1,0
514,12:00,44.005558,-78.731605,75,6,1,0
515,12:00,44.016299,-78.708966,75,6,1,0
516,12:00,44.026387,-78.703938,75,6,1,0
517,12:00,44.031036,-78.726716,75,6,1,0
518,12:00,44.031631,-78.728843,75,7,1,0
519,12:00,44.027913,-78.727157,75,6,1,0
520,12:00,44.01547,-78.716953,75,6,1,0
521,12:00,44.033862,-78.731635,75,7,1,0
522,12:00,44.032207,-78.727361,75,6,1,0
523,12:00,44.033156,-78.721802,75,6,1,0
524,12:00,44.016054,-78.708239,75,7,1,0
525,12:00,44.013552,-78.727389,75,7,1,0
526,12:00,44.042242,-78.734711,75,6,1,0
527,12:00,44.048073,-78.736918,75,6,1,0
528,12:00,44.027897,-78.725283,75,7,1,0
529,12:00,44.037447,-78.702,75,6,1,0
530,12:00,44.046346,-78.71445,75,6,1,0
531,12:00,44.034224,-78.733811,75,5,1,0
532,12:00,44.001925,-78.715518,75,7,1,0
533,12:00,44.001977,-78.74101,75,7,1,0
534,12:00,44.034848,-78.73496,75,6,1,0
535,12:00,44.018975,-78.707774,75,6,1,0
536,12:00,44.038089,-78.718665,75,6,1,0
537,12:00,44.032605,-78.707858,75,5,1,0
538,12:00,44.03109,-78.704667,75,7,1,0
539,12:00,44.024771,-78.715062,75,6,1,0
540,12:00,44.025659,-78.7228,75,7,1,0
541,12:00,44.014568,-78.701878,75,7,1,0
542,12:00,44.01864,-78.732117,75,6,1,0
543,12:00,44.004201,-78.713785,75,7,1,0
544,12:00,44.006822,-78.724993,75,6,1,0
545,12:00,44.034548,-78.706236,75,5,1,0
546,12:00,44.015316,-78.715461,75,5,1,0
547,12:00,44.038186,-78.704387,75,6,1,0
548,12:00,44.024754,-78.712363,75,5,1,0
549,12:00,44.032659,-78.71767,75,6,1,0
550,12:00,44.033489,-78.71128,75,6,1,0
551,12:00,44.005169,-78.7279,75,6,1,0
552,12:00,44.024971,-78.711284,75,6,1,0
553,12:00,44.045476,-78.716562,75,7,1,0
554,12:00,44.021769,-78.733798,75,5,1,0
555,12:00,44.036092,-78.708925,75,6,1,0
556,12:00,44.031188,-78.734908,75,5,1,0
557,12:00,44.022425,-78.748622,75,5,1,0
